seed,run,i,B,K,xi,gamma,C,C_acc_train,C_acc_test,C_gap_acc,C_auroc_train,C_auroc_test,C_gap_auroc,C_auprc_train,C_auprc_test,C_gap_auprc,C_hinge_gap,C_J_w,C_J_xi,Q_acc_test_max,Q_auroc_test_max,Q_auprc_test_max,Q_acc_train_max,Q_auroc_train_max,Q_auprc_train_max,Q_gap_acc_max,Q_gap_auroc_max,Q_gap_auprc_max,Q_hinge_gap_min,Q_J_w_max,Q_J_w_min,Q_J_w_mean,Q_J_xi_max,Q_J_xi_min,Q_J_xi_mean,alpha_npz_path,Q_topk
44,2,11,5,3,1,1.1,31,0.92,0.8,0.12,0.9792,0.8871111111111111,0.09208888888888889,0.9730285615567484,0.8526020327421364,0.12042652881461202,0.28360635914711596,126.50904534724759,9.233637894482877,0.8466666666666667,0.9084444444444444,0.9000166146870932,0.94,0.9872,0.9856275344792508,0.14666666666666672,0.1386666666666666,0.20201151136098439,0.3634616011089946,510.7502937650671,275.56383854667683,386.30370498193713,34.83833098959582,9.535973226530704,17.908763587352315,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx11_g1.10_B5_K3_xi1_C31.npz,20
44,2,12,5,3,1,1.2,31,0.92,0.8,0.12,0.9792,0.8846222222222223,0.09457777777777765,0.9730285615567484,0.8492694788533237,0.12375908270342473,0.28566036203891254,118.29981224761431,9.220003327531149,0.8266666666666667,0.908088888888889,0.8908601567398113,0.96,0.9808,0.9830309845077463,0.20666666666666667,0.16035555555555547,0.20175564723697315,0.3624589529174886,503.1970877083716,316.86033987106964,406.4877626434885,25.272467650178044,9.633650299079324,16.26221557697554,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx12_g1.20_B5_K3_xi1_C31.npz,20
44,2,13,5,3,1,1.3,31,0.92,0.7933333333333333,0.1266666666666667,0.9808,0.8856888888888889,0.09511111111111115,0.9758857044138913,0.8435994545730868,0.1322862498408045,0.292414065555887,118.94212918613239,8.822718594826604,0.8266666666666667,0.9070222222222223,0.9020090231883592,0.92,0.9663999999999999,0.9700184784952401,0.14666666666666672,0.14684444444444444,0.23089857195603003,0.33885767847341175,467.0844243359688,235.4279707175799,355.56732808684086,44.1714547540848,12.253731622899084,21.483547079406346,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx13_g1.30_B5_K3_xi1_C31.npz,20
44,2,14,5,3,1,1.4,31,0.94,0.8,0.1399999999999999,0.9808,0.8849777777777779,0.09582222222222214,0.9758857044138913,0.842262779968217,0.13362292444567436,0.3001153904168513,120.95412781910287,8.440379115367996,0.84,0.9164444444444444,0.9026452506986612,0.92,0.9696,0.9685816206318024,0.17333333333333334,0.19146666666666667,0.27359067603898524,0.5109494229930056,463.93163562577627,227.93242412389077,377.0531307900375,27.263516902857234,11.125893015410085,18.581252235545815,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx14_g1.40_B5_K3_xi1_C31.npz,20
44,2,15,5,3,1,1.5,31,0.94,0.8,0.1399999999999999,0.9808,0.8833777777777778,0.09742222222222219,0.9758857044138913,0.8398925854237905,0.1359931189901008,0.3076483138485647,115.22847399186671,8.380810973885037,0.8333333333333334,0.901511111111111,0.8883284422640979,0.92,0.9792000000000001,0.9744612029893899,0.15333333333333332,0.1374222222222221,0.2042570500464289,0.3726911787253243,447.64791347754385,264.56629614199596,357.69573197861916,37.69404695275901,10.41543723754368,19.92223589478576,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx15_g1.50_B5_K3_xi1_C31.npz,20
44,2,16,5,3,1,1.6,31,0.94,0.8,0.1399999999999999,0.9808,0.8785777777777778,0.10222222222222221,0.9758857044138913,0.8348174596929117,0.14106824472097967,0.31890304074558784,110.5819572819053,8.289771775016389,0.84,0.9027555555555556,0.9004167704314937,0.94,0.9776,0.9755966681627861,0.21333333333333326,0.1763555555555556,0.22410961473216673,0.6083064235280693,447.95042895754614,256.0097673940913,325.2148867843307,40.386551899339004,11.700338314025206,19.29252602276814,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx16_g1.60_B5_K3_xi1_C31.npz,20
44,2,17,5,3,1,1.7,31,0.94,0.7933333333333333,0.1466666666666666,0.9808,0.8741333333333333,0.10666666666666669,0.9758857044138913,0.8287919435479508,0.1470937608659405,0.3319903799571792,106.94611507565918,8.165245783816175,0.84,0.9073777777777778,0.9003347288861074,0.92,0.9743999999999999,0.9737789133685607,0.17333333333333334,0.1578666666666666,0.26947541492008686,0.22322415333658296,412.4122859480615,197.84510779298583,314.58926016511407,30.8228620435382,12.337289915687691,17.787861379588453,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx17_g1.70_B5_K3_xi1_C31.npz,20
44,2,18,5,3,1,1.8,31,0.94,0.7933333333333333,0.1466666666666666,0.9792,0.8712888888888889,0.10791111111111107,0.9730285615567484,0.833111728624413,0.13991683293233548,0.3432652947744218,104.06377203041191,7.973678048235762,0.8333333333333334,0.8999111111111112,0.8875651860005307,0.92,0.9792,0.9791495584874896,0.16000000000000003,0.17102222222222208,0.2613743496632328,0.3180219183925638,406.41986397127107,209.69209117823368,308.20219399839175,27.682584518537578,13.216703053387064,19.413987074742543,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx18_g1.80_B5_K3_xi1_C31.npz,20
44,2,19,5,3,1,1.9,31,0.94,0.7866666666666666,0.15333333333333332,0.9792,0.8672000000000001,0.11199999999999988,0.9730285615567484,0.8323653687622186,0.14066319279452988,0.34909609638307865,102.01234217574859,7.967228486235931,0.8333333333333334,0.9146666666666667,0.9019971922706127,0.9,0.9728,0.9759461281766066,0.16666666666666663,0.1338666666666667,0.21569323458923695,0.25693466173979096,387.75275664586064,238.16449357533241,303.3167816370526,22.639953865107305,12.456560556947787,18.012299532393705,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx19_g1.90_B5_K3_xi1_C31.npz,20
44,2,20,5,3,1,2.0,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9744612029893899,0.8245025780952813,0.1499586248941086,0.3503790810859847,101.04349475294231,8.071696585371896,0.8266666666666667,0.8992,0.8778360546984988,0.92,0.9696,0.9701388346486155,0.17333333333333334,0.18115555555555551,0.2922643648858766,0.4670700957065241,358.932153759856,197.79268185242512,290.79162359409963,23.864776302435324,11.68491073268975,17.26666671622409,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx20_g2.00_B5_K3_xi1_C31.npz,20
44,2,21,5,3,1,2.1,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8640000000000001,0.11519999999999997,0.9744612029893899,0.8190617804590359,0.155399422530354,0.3518951675014628,98.81162770727036,8.076227834643843,0.8,0.893511111111111,0.8926615385149282,0.92,0.9744,0.9729139095420964,0.22666666666666668,0.2154666666666667,0.23212375655635786,0.4567608983804394,430.99848603780055,197.02941365825404,295.93372880566477,32.01349050083823,10.998561816217375,20.638962276575327,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx21_g2.10_B5_K3_xi1_C31.npz,20
44,2,22,5,3,1,2.2,31,0.94,0.8,0.1399999999999999,0.976,0.8645333333333333,0.11146666666666671,0.9701271370553239,0.8247376759247187,0.14538946113060525,0.35476141330237043,96.46465578222426,7.9026475836352805,0.8133333333333334,0.8954666666666667,0.8807960672996618,0.92,0.9632,0.9677188145188146,0.17999999999999994,0.19199999999999995,0.29278162590291346,0.3592969293020296,392.01418472344477,189.24551290616813,287.30532300240964,23.295047708788516,13.100688610744276,17.987910948131407,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx22_g2.20_B5_K3_xi1_C31.npz,20
44,2,23,5,3,1,2.3,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8643555555555557,0.11324444444444437,0.9729842799124668,0.8294192696957261,0.14356501021674073,0.3564880661281826,95.2423559146679,7.8114141648789,0.84,0.8974222222222222,0.884347330274539,0.92,0.976,0.975048754638402,0.16000000000000003,0.14471111111111112,0.25344905417007535,0.20985326115008615,366.8492959344318,109.52625595792175,257.97038253155085,32.1808128803433,10.85960899825565,20.706241124298774,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx23_g2.30_B5_K3_xi1_C31.npz,20
44,2,24,5,3,1,2.4,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111112,0.11288888888888882,0.9729842799124668,0.8315335852382023,0.14145069467426452,0.35699014785554417,94.65727867812994,7.784781267562035,0.82,0.8990222222222223,0.8916780158878574,0.92,0.9776,0.9795092136471448,0.15333333333333332,0.15537777777777784,0.17916477926095498,0.40321766869593517,420.5743051176762,123.85777033384915,280.10336791043017,32.89724956368003,12.336871451695,19.678368580235787,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx24_g2.40_B5_K3_xi1_C31.npz,20
44,2,25,5,3,1,2.5,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111111,0.11288888888888893,0.9729842799124668,0.8327173242537338,0.14026695565873304,0.35874373101695733,94.7295459840264,7.763770258502407,0.8066666666666666,0.8926222222222222,0.8794647979327884,0.92,0.976,0.9748648971166134,0.18000000000000005,0.16462222222222234,0.1687752691533042,0.35302189893535907,392.45104682778066,86.19432201398726,283.52128802729504,30.59292092326691,12.050896010659491,19.71955349422485,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx25_g2.50_B5_K3_xi1_C31.npz,20
44,2,26,5,3,1,2.6,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8650666666666667,0.11253333333333337,0.9729842799124668,0.8375356656849922,0.13544861422747467,0.35978800464971283,95.75257908936644,7.67356102788604,0.7933333333333333,0.901511111111111,0.8981909047986528,0.94,0.9823999999999999,0.9816487546384021,0.17999999999999994,0.15075555555555564,0.19023250304478156,0.3770460285257319,309.51481810712085,173.53393164917193,241.4446762386191,31.985828777256447,10.50746701268384,17.33197279351531,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx26_g2.60_B5_K3_xi1_C31.npz,20
44,2,27,5,3,1,2.7,31,0.94,0.7866666666666666,0.15333333333333332,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9756509465791335,0.8393797664858986,0.1362711800932349,0.3616197567830418,98.02085729076086,7.569589742770514,0.8266666666666667,0.9018666666666666,0.9072394609684042,0.92,0.9856,0.9857540177962967,0.24,0.19911111111111124,0.2433111790615181,0.3268383959091745,377.87529893532866,89.06580655750622,217.43614674472124,27.423953134225357,11.563313857835173,17.460780286675888,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx27_g2.70_B5_K3_xi1_C31.npz,20
44,2,28,5,3,1,2.8,31,0.94,0.78,0.15999999999999992,0.9808,0.866311111111111,0.11448888888888897,0.9781509465791335,0.8406784986126505,0.13747244796648295,0.3648802382694566,101.13769808042768,7.484037538422587,0.7933333333333333,0.9130666666666667,0.8940088043708321,0.9,0.9808000000000001,0.9826799171842651,0.2333333333333334,0.17457777777777772,0.20573856171769644,0.42051839830863563,309.54390959028854,142.8642319448058,219.8207404437362,32.934713017495056,11.903460723605233,19.35850566472117,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx28_g2.80_B5_K3_xi1_C31.npz,20
44,2,29,5,3,1,2.9,31,0.94,0.7733333333333333,0.16666666666666663,0.9808,0.8643555555555557,0.11644444444444435,0.9781509465791335,0.8391208580395922,0.13903008853954124,0.3689494345194845,103.54685749525677,7.413304810175276,0.82,0.8842666666666668,0.875418616495663,0.92,0.9856,0.9849855448898928,0.22666666666666668,0.21582222222222236,0.320836977552559,0.28909827585438785,317.66880867591254,64.46842671123744,224.79317852755557,31.28653211082554,10.9995293450946,18.311690379017847,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run002_idx29_g2.90_B5_K3_xi1_C31.npz,20
44,3,0,5,3,1,0.0,31,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,-1.0097419586828951e-28,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.15,50.0,50.0,50.0,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run003_idx00_g0.00_B5_K3_xi1_C31.npz,20
44,3,1,5,3,1,0.1,31,0.84,0.7666666666666667,0.07333333333333325,0.9344,0.8661333333333333,0.0682666666666667,0.9404859519565403,0.848163110503393,0.09232284145314729,0.11704885812190402,228.38105741405118,23.19621495493452,0.74,0.8524444444444444,0.8274569795900901,0.82,0.9328,0.938518443775147,0.16666666666666663,0.14826666666666655,0.19370530008944786,0.17554412172014283,250.49944470097276,121.47055948625214,174.99161368847734,53.02976381194124,24.899495503109744,31.95390301227375,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run003_idx01_g0.10_B5_K3_xi1_C31.npz,20
44,3,2,5,3,1,0.2,31,0.88,0.8066666666666666,0.07333333333333336,0.9488000000000001,0.8922666666666667,0.056533333333333435,0.9513585296529239,0.8685758333167728,0.0827826963361511,0.12509523898395275,175.18249314917824,17.29259799480108,0.8466666666666667,0.9228444444444444,0.8909789373573297,0.92,0.968,0.9691931901129724,0.1266666666666667,0.13546666666666674,0.18738071211258644,0.11290478934325965,383.7240946144049,139.1834394419539,215.07785746021608,29.45785041870871,16.877361650040022,21.248551739989075,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run003_idx02_g0.20_B5_K3_xi1_C31.npz,20
44,3,3,5,3,1,0.3,31,0.88,0.8066666666666666,0.07333333333333336,0.9648,0.8981333333333335,0.06666666666666654,0.9649868006606398,0.8766116205431189,0.08837518011752088,0.14051579389435848,145.98951634135295,15.404328543836913,0.86,0.9216,0.896372604766683,0.9,0.9552,0.9599245588719274,0.17999999999999994,0.16213333333333324,0.20526119734041304,0.08340300575901433,384.2062808453138,176.7895879582226,286.04816580217386,44.16852187878237,15.018518005261587,21.29952582077542,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run003_idx03_g0.30_B5_K3_xi1_C31.npz,20
44,3,4,5,3,1,0.4,31,0.9,0.8133333333333334,0.08666666666666667,0.9712000000000001,0.8917333333333334,0.07946666666666669,0.9659035310317179,0.8722865664318659,0.09361696459985203,0.18489741895697243,156.10066059701515,13.327616246321597,0.8466666666666667,0.9272888888888889,0.9067981838619535,0.92,0.9696,0.9720382792899955,0.14,0.16800000000000004,0.1940647655397031,0.29072841927750337,425.1976240281911,177.98474517298212,318.63468871686723,32.253861908491785,12.096539237906724,19.30099101236555,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run003_idx04_g0.40_B5_K3_xi1_C31.npz,20
44,3,5,5,3,1,0.5,31,0.9,0.82,0.08000000000000007,0.9696,0.8942222222222224,0.07537777777777765,0.9643093281331672,0.8747770010911495,0.08953232704201763,0.1837385832775913,128.23843792865944,12.977071320186983,0.84,0.9034666666666666,0.8792524836623676,0.92,0.9792,0.9776478030995195,0.15999999999999992,0.15626666666666678,0.2262611100382056,0.28587091975155465,448.25405044842626,230.74580776925922,340.35314427391467,40.57993806624794,11.11442193915132,20.26953106447134,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run003_idx05_g0.50_B5_K3_xi1_C31.npz,20
44,3,6,5,3,1,0.6,31,0.9,0.82,0.08000000000000007,0.9744,0.8986666666666667,0.07573333333333332,0.9701281952563822,0.8769713839522585,0.09315681130412368,0.20173444796027318,131.01376981894327,11.628934726106454,0.82,0.8952888888888889,0.86752948818033,0.9,0.976,0.9748220731073727,0.1466666666666666,0.13617777777777784,0.16753389110433137,0.40670885266660567,524.9340137277131,249.3130925946137,405.98961550019925,26.60323970575858,10.379100496720842,16.938453976930823,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run003_idx06_g0.60_B5_K3_xi1_C31.npz,20
44,3,7,5,3,1,0.7,31,0.94,0.8133333333333334,0.1266666666666666,0.9808,0.8967111111111111,0.08408888888888888,0.9758857044138913,0.8731112141568141,0.10277449025707719,0.22268819345745533,129.09856402549678,10.80975391995792,0.8333333333333334,0.9013333333333333,0.887020265919957,0.92,0.9663999999999999,0.9653590075813121,0.14,0.12480000000000002,0.1598669614257936,0.4236064971680702,483.2082329230535,235.61509008209768,384.7427968102212,37.750380321967825,11.450553333170603,22.15005621077514,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run003_idx07_g0.70_B5_K3_xi1_C31.npz,20
44,3,8,5,3,1,0.8,31,0.94,0.8,0.1399999999999999,0.9792,0.8864000000000001,0.09279999999999988,0.9730285615567484,0.8541816915999213,0.11884686995682714,0.2673566961828829,132.7749073934835,9.832595053952126,0.86,0.9212444444444444,0.8981011786057499,0.92,0.9680000000000001,0.9674921549162849,0.14,0.11644444444444457,0.17871592583229,0.23583606539482846,507.75800733888923,251.71813858998559,371.5203165114428,29.82917847040477,12.045126369604507,17.966823240616453,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run003_idx08_g0.80_B5_K3_xi1_C31.npz,20
44,3,9,5,3,1,0.9,31,0.94,0.8,0.1399999999999999,0.9792,0.8830222222222223,0.0961777777777777,0.9730285615567484,0.8490021331204723,0.12402642843627609,0.2793313853381394,128.42888161940573,9.66319555756844,0.8533333333333334,0.9203555555555556,0.907417345248975,0.92,0.9727999999999999,0.9751965117008596,0.12,0.11644444444444435,0.17867261415276414,0.3197322189697476,483.6900409567439,271.1896027695546,378.62506330645635,31.1751502011429,11.814288621783355,18.818300018963054,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run003_idx09_g0.90_B5_K3_xi1_C31.npz,20
44,3,10,5,3,1,1.0,31,0.94,0.8,0.1399999999999999,0.9792,0.8856888888888889,0.0935111111111111,0.9730285615567484,0.850738510602184,0.12229005095456447,0.2814507240963103,124.71810226269153,9.457329041394205,0.8466666666666667,0.9144888888888889,0.9010008395184241,0.92,0.9792000000000001,0.9805212591756072,0.17333333333333334,0.16995555555555564,0.22751943447908796,0.33667935052957537,466.60215075686267,256.04691183654376,377.4188391641937,37.90722703231087,9.736316616754905,20.10893803312413,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run003_idx10_g1.00_B5_K3_xi1_C31.npz,20
44,3,11,5,3,1,1.1,31,0.92,0.8,0.12,0.9792,0.8871111111111111,0.09208888888888889,0.9730285615567484,0.8526020327421364,0.12042652881461202,0.28360635914711596,126.50904534724759,9.233637894482877,0.84,0.9000888888888889,0.8915625017618091,0.92,0.984,0.9819808108325272,0.17333333333333334,0.15839999999999999,0.2379854421002392,0.34851286716779684,484.1859884013279,227.32220481808292,383.6101432813612,34.45777490101418,10.798277758163279,18.23025760686854,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run003_idx11_g1.10_B5_K3_xi1_C31.npz,20
